,Tweet,len,metrics,source
14,"what is this? spiderman pose? 😂❤

#강다니엘 #KangDaniel @konnect_danielk https://t.co/a5c4XEdTtT",92,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
15,Spidey Time thwippers. Get in here. @ShambazzleGames and @StefBigly are wallcrawling in the big apples as Spiderman. Come watch ShambazzleGames with me on Twitch! https://t.co/f03gmBw3Wk,186,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
16,If u love spiderman into the spider verse we can be best friends,64,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
17,Ps5 uk restock when ? I need that spiderman game in my life.,60,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
18,Spiderman by a mile lol https://t.co/uDfXPv6dUl,47,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
19,@martagiuIiana spiderman homecoming,35,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
20,Spiderman into the exagerated swagger https://t.co/bkGkOt8ZIe,61,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
21,@IGN Spiderman games from insomniac aren't that good but they pretty decent but definitely not worthy of goty,109,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
22,@DylanPF__ No they aren't. If they were why dont all games get 90+ cause surely theyd be paid? Why didnt they give Spiderman 93 or Ghost of Tshushima 90,152,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Twitter Web App
23,Spiderman 3 is the worse Spiderman movie ever so of course Batman https://t.co/r3IjmiJcFR,89,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
24,Wetting shit I'm spiderman,26,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
25,"@EwaSR This one from new Spiderman also it really wasn’t a good time 

https://t.co/mqDwygWku0",94,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
26,@javettasab for me i know i didn't so much ignore the vibes but rather i recognized them (spiderman meme) and then realized you're genuinely so warm and that i wanted to be a warm loner with u ❤,194,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App
27,Spiderman 2 duh https://t.co/fLxkma9tcF,39,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
28,"Peter said ""Stick around, I'll show you the ropes"" to Miles and I KNOW he had been waiting his entire spiderman stint to use that pun 💀💀",136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
29,@Kampfsalat03 Spiderman,23,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
30,"""Ah, then you're not my Spiderman Jr. You're in for a great few years, kid."" https://t.co/5n8nYKxYVr",100,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",Twitter Web App
31,Spiderman VS The World,22,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
32,"@Wyallaa @Tommy_T_3 @madweaponsmith @TheEuropeanLad For me its 
Tlou
God of war
Horizon Zero  Dawn 
Spiderman  
Uncharted 2",123,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",Twitter for Android
33,"Hello there party people, I just posted my first (of hopefully many) video to YouTube. I’d really appreciate if you gave it a little watch and maybe even subscribe if you liked it. God Speed Spiderman

https://t.co/dAC3cBgk0Y",225,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",Twitter for iPhone
34,Another good billboard gag. This is like the third one. #spiderman  #spidermanandhisamazingfriends https://t.co/XrKTTaEGId,122,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android
35,Spiderman Homecoming https://t.co/r1r01EhUo6,44,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
36,@R0SARIO10i Literally loool surely all the studios would pay to get 90+ then. Why didnt spiderman pay to also get 93,116,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App
37,Currently watching:  the best Spiderman movie. https://t.co/ydChmueHre,70,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
38,"Spider-man

“Ah beh spiderman” https://t.co/6vvCAjlazu",54,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 17, 'quote_count': 0}",Twitter for iPhone
39,spiderman https://t.co/OVFEuGJMkd,33,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
40,@RinconFortnite Falto Spiderman,31,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
41,Now we wish we had a handheld version of Spiderman... 😎 https://t.co/d77qmaOYuG,79,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter Web App
42,@GamingGiver @Hellokittyfan65 #Spiderman would be Brill for our Family to Play.,79,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
43,"Ok you're wasting your money if you're just gonna play Call of Duty on a PS5. Wasted potential when there's games like Spiderman: Miles Morales, TLOU2, Demon Souls etc. I know it's about having fun but seriously COD is so washed out. https://t.co/mjkWTtoVoJ",257,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",Twitter for Android
44,spiderman 3 sounding like it’s gonna be insane and i can’t wait for next december now,85,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone
45,"@EmilKostovic @KirkRooster Spiderman 87
Spiderman MM 85

What happened?",71,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
46,"Cheap little tree for my desk, with some #Mario figures, a #Link figure, #Spiderman and #Daredevil. 

#Christmas #Xmas #Desktree https://t.co/gXpFPBlUVi",152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
47,@MasterfulSpade Spiderman and Loki are ✨✨,41,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
48,@buhlahlahlah new spiderman looks sick,38,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App
49,"Next time, Parker, make the picture of Spiderman with The Hot-button Jaguar halfway decent!",91,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
50,@skurletonVA Spiderman 2 is not good. Its by far the worst spidey movie. I grew up with those movies but that one I can't stand,127,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
51,"Originally the script had Green Goblin recruiting Spiderman to antifa in the first movie when he asks ""Are you in or are you out?""",130,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for Android
52,@MasterfulSpade i LOOOOVE loki but steve and tony (rip) will always be my faves (after spiderman obviously),107,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",Twitter for iPhone
53,Come checkout the Spiderman stream! live at https://t.co/mOyrkO0SZp,67,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",PlayStation®Network
54,Can't wait to see that happen. https://t.co/aK0gQDR6V4,54,"{'retweet_count': 26, 'reply_count': 6, 'like_count': 222, 'quote_count': 5}",Sprout Social
55,@Labebesauriarex Spiderman no? https://t.co/fO0a1QooBI,54,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
56,honestly... what did the original spiderman soundtracks go so hard for..........,80,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone
57,"@Matthew75912479 Ps exclusives that fit that description: 
God of War
Last of Us
Uncharted 
Horizon
Spiderman 
Days Gone 
Ghosts of Tsushima
Ratchet and Clank 
Returnal 
Death Stranding",185,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android
58,New Game+ in Spiderman Miles Morales is worth it! Thanks @insomniacgames for a great game #PS4share https://t.co/6VOBBhNhvC,123,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",PlayStation®Network
59,"Anyone can be Spiderman.
Anyone cannot be Batman.",49,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
60,@paulscheer your name on a toys for toys car! The big time! #spiderman #santa #deadpool https://t.co/dqvJxluyJS,111,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}",Twitter Web App
61,@peteralaks Spiderman dey black friday,38,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
62,@thfc_au I wanted to include the spiderman pfp,46,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
63,Which next #SpiderMan villain you wanna see in MCU via #Multiverse in Marvel Studio's #SpiderMan3? https://t.co/NfNo3w6eqn,122,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for Android
64,"@Futterish I'd never realised that before and you're absolutely right. 

Half the time open world games just feel like a massive to-do list that my ""neatness"" demand I grind through without actually enjoying the task.

I didn't even think about it with Spiderman, it all felt very organic.",289,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App
65,Can't wait to see that happen. https://t.co/jt1QyepwCF,54,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Sprout Social
66,@TheDane1105 @ralls_reese @111b42a3f9654b6 @AN1M0NK @TheSphereHunter THIS MAN KNOWS SPIDERMAN! THANK YOU HOLY SHIT,114,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
67,spiderman into the spiderverse (2018)  https://t.co/y11ylGhXOQ,62,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
68,Spiderman is in the festive mood #PS4share https://t.co/3h7buQRhpS,66,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",PlayStation®Network
69,have like 2-3 drawings scheduledfor tomorrow!....hint its spiderman related,75,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
70,Daichi escucha Sunflower de Post Malone y le gusta ver las pelis de spiderman con Shoyo y Noya😭😭🥺😭🥺😭😭🥺😭– bro i need to draw that,128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android
71,"PS5 - Giorno 7:  MARVEL'S SPIDERMAN REMASTERED - EP. 6 / GAMERSPLAY LIVE - Talk &amp; Play

Buonasera Spider-Amici!

Ora in Live su:
- Twitch:  https://t.co/iy4gSqJNkl

Play &amp; Talk Together!

Supportaci:
https://t.co/6y2jdDfJ2L",231,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Restream.io
72,"@IGN My opinions:
1-60% of indie games are better than AAA
2-Sport games should update the game every year 
3-most open world games are repetitive 
4-insomiac should’ve waited instead of releasing SM:MM cause it’s a reskin of spiderman (which is a masterpiece)",260,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
73,the spiderman 3 suit and sandman,32,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
74,i wish spiderman ps4 had sandman LMAO,37,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
75,Real dangers using our elevator now + pics of our own Spiderman &amp; 8+ Police cars!?​&gt;&gt;&gt;  https://t.co/N7b3yo7iPa,124,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
76,Woke up n threw the spiderman t on the baby 🤝💯,46,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
77,"Next time, Parker, make the picture of Spiderman with The Adverse Ferret halfway decent!",88,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
78,"Rank these from least worst to worst:
XMen Dark Phoenix 
Green Lantern
Batman vs Superman
Fantastic Four

Honorable mention: Thor 1 &amp; 2, Iron Man 2 &amp; 3, Amazing Spiderman 1 https://t.co/lR7WyNu5fD",204,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",Twitter for Android
79,@IGN Batman Arkham games &gt; spiderman,39,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
80,Spiderman 2 https://t.co/Fc8VP65407,35,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
81,"@BigGreyDonut There’s been 2 Spiderman games, 2 TLOU games. God of war completely reinvented itself, and uncharted has ended.
But no of course it’s the same thing 🙃",164,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
82,"@divadybhsa dude, just watched italian spiderman, you are a genius, hats off to you, love you, new favourite movie",114,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
83,As the boy loved playing #MilesMoralesPS5 its only fitting to start watching the absolute best Spiderman movie. #IntoTheSpiderVerse https://t.co/CXlDgEeB3S,155,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 17, 'quote_count': 0}",Twitter for Android
84,"Helped do some additional editing on Matt's head first dive into the gaming masterpiece that is SpiderMan 3, go give it a watch!

https://t.co/ymyr38IFDn",153,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 21, 'quote_count': 0}",Twitter Web App
85,"Yooooo, all games need this 😂😭
When I was playing Stick Of Truth I literally had to give the controller to David to mash the button for me.

Spiderman's accessibility options look 🔥
I'll definitely be giving it a shot after David. https://t.co/GHrNY5D2hG",254,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 15, 'quote_count': 0}",Twitter for Android
86,"‘Spider-Man 3’ Stirring Up Controversy, Using Closed Schools for Filming https://t.co/Ov5ak5Gtl4",96,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Microsoft Power Platform
87,Spiderman #b3d https://t.co/9YZrwts4m5,38,"{'retweet_count': 9, 'reply_count': 2, 'like_count': 135, 'quote_count': 0}",Twitter Web App
88,@insomniacgames Please add the spiderman unlimited suit to either of the games 🙏🙏🙏,82,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
89,More great work by @ryankistenmacher #tattoo #spiderman #marvel https://t.co/0Th4g8qIZv,87,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Instagram
90,"Brothers are Superman, Spiderman and Batman of their sisters 😂
#sisterlove",74,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 25, 'quote_count': 0}",Twitter for iPhone
91,"Until her soldier husband knocks... 
Your spiderman instincts go just pop up like wassap notification https://t.co/kIhjTd17cH",125,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
92,"harpot, spiderman https://t.co/miq8qKZDw0",41,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
93,"45 Months Ago, Tiffany Ebrum and Midget Apple were in love with eachother. They went on a date together to Bikini Bottom. Jealous of their love, Spiderman murdered them both. WOW!",179,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
94,Watching #Spiderman 1 followed by 2. Time to see if it's as shitty as @PhilDav11305928 claims.,94,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
95,Imagine you just walking in New York City and you see Spiderman swing by,72,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",Twitter for iPhone
96,Can't wait to see that happen. https://t.co/StwvwN4AUK,54,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Sprout Social
97,"@BIOARACHNID 

""Ah, it's everyone's second favorite spiderman.""",63,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",Twitter Web App
98,Cash money for a picture of a breeding Spiderman!,49,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
99,"""A yellow spiderman? Yeah, no. That'd be awful. Won't put it past anyone though. Honestly, sounds like something the clone would think up."" https://t.co/GVJocgt8L6",163,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
100,"@dariodactyl Mate just watched italian spiderman. you are a genius, greatest of out generation. hats off to you dude",116,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
101,"probably getting the spiderman game for either christmas or my birthday

le poggere",83,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter Web App
102,@SpiderMan I always love spider-man!♥,37,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web (M2)
103,"@wolfsoul4 150 for Spiderman?! Holy crap! People are no longer as afraid of COVID as they were. For a long time, the theme park YouTubers were showing empty parks. Guess everyone saw the videos and had the same idea!",216,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App
104,@cornaila @tortall @ChillociRapto @Austin73667144 @Fenriisulfr99 @Paladin000Dark @IGN Remasted?? Lmao and says is straight?? Why don’t you learn how to speak proper English before you comment cause it just makes whatever your comment is about look stupid lol regardless there’s plenty of remastered games on ps5 that are amazing demon souls for one spiderman is too,365,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
105,Spiderman and his control,25,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
106,"@LevernareT @Xbudz Xbox 2913 line up best of all time 🤣
Xbox fans keep trying and failing to down play ps5 launch line up... I wonder why. Spiderman standalone insane reviews Demons souls ps5 only game getting mental reviews Astro  great scores Pathhead butsnax decent aswell most people with",292,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",Twitter for Android
107,"@IGN The new spiderman games are boring &amp; repetitive.
God of War wasn't all that.
AC Valhalla is the best one in the series.
Days Gone is the best PS Exclusive to date.",172,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for Android
108,This exchange between Pete &amp; Flash is amazing. #SpiderMan https://t.co/mEmyR48XGA,85,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
109,Swinging back into Spiderman later this evening on the PlayStation 5 let have a laugh and kick so ass hope to see some new faces pop in #Joinmeinthecloud #playstation5 https://t.co/Zd4JWlQr1G,191,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
110,"@BobDigi69 One more thing: why, and I mean: WHY was there no petition to bring back Mr Garfield back as Spidey? What's wrong with Marvel fans? I mean, he's the BEST Spiderman ever.",180,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
111,"@ikaros1066 Ori. Also does that mean I can take GOW, TLOU, Spiderman, and Uncharted from you? Sony kind of makes those a lot too🤷‍♂️",132,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
112,Just finished #SpiderManMilesMorales on #PS5 ♥️ Great story! Had a lot of fun &amp; it just looks absolutely stunning with Raytracing! Can't wait to see what @insomniacgames comes up with for Miles &amp; Peter in the next Spiderman. https://t.co/BTumVaL8Ia,256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
113,"Laaen Man&gt;&gt;&gt;&gt;&gt;&gt; (Superman+ Batman+Spiderman+Ironman)

P.S: Only if he wishes.",95,"{'retweet_count': 5, 'reply_count': 5, 'like_count': 169, 'quote_count': 0}",Twitter for Android
114,"Hey everyone, I know two weeks without an upload. Been watching @Jack_Septic_Eye Spiderman Miles serie's absolutly loved it. So I decided to make a fanart. Hope you guys like it!

Titled: SpiderMiles
Video: https://t.co/9p0kxQsriA

#fanart #SpiderMan3 #SpiderManPS5 #digitalart https://t.co/tbQZvE1GTB",301,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
115,"‘Spider-Man 3’ Stirring Up Controversy, Using Closed Schools for Filming -- https://t.co/WaQdxBk3js

#spiderman #SpiderMan3 #Marvel https://t.co/aiWk4mO56B",155,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 9, 'quote_count': 1}",Buffer
116,Can't wait to see that happen. https://t.co/EyMbdUzWMa,54,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Sprout Social
117,Can't wait to see that happen. https://t.co/rdjSR8vP9b,54,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Sprout Social
118,"Finally got the epsxe ( PS1 emulator ) to work smoothly with no framedrops 🥺😭😎

Playing Spider-Man PS1

Pure Classic 

#gamedev #psx #lowpoly #indiegame #indiedev #spiderman https://t.co/Mh1K4q0SlN",197,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
119,WTF IM ALREADY AT THE END OF THE SPIDERMAN CAMPAIGN???? OH HELL NO 😭😭😭,70,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
120,Finally watched gamespots review of spiderman Miles Morales. https://t.co/02AnJxX81D,84,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App
121,@KevinBmore @AdvoBarryRoux I cannot even judge him bro. We can laugh but the dude is playing Spiderman like a G 😎😄,114,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
122,@MattoMcFly Spiderman was awesome! Just finished it and really enjoyed it too. Me too but the next gen packs are coming next year...just playing the ps4 version till then. But the game should be amazing regardless!,214,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
123,So apparently #symbiotes can travel through the internet!? (But not the hosts) Is this still a thing? Seems like they'd be all over the place these days. From #Venom : #Carnage Unleashed (1995). #Marvel #SpiderMan #comics https://t.co/F88bB8ekVv,245,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android
124,Spiderman miles mores live stream HIT THE SUB!!!!!!!!!!!!!!!! https://t.co/OIpy5d3Kyv via @YouTube,98,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
125,@DoctorCuriosity @EwaSR Prop hunt: Spiderman edition,52,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
126,"Yesterday, i finally got to understand why Spider-Man: Into The Spiderverse is the best Spiderman movie out there",113,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",Twitter for Android
127,"Spiderman 🕷🔥🕷
Please save me🙏 my Hero🕸, 'cause i'm fall in love with you😬🕸🕸🔥

🔞 https://t.co/xtB3fNQtYU",103,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 29, 'quote_count': 0}",Twitter for Android
128,Staph spiderman https://t.co/5p3dkfObxh,39,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
