,Tweet,len,metrics,source
27,#RevengexRegaleMoi Spiderman - Miles Morales 🕷 https://t.co/8R4ohhnohq,70,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
28,@Xbox Spiderman Web of Shadows. Do you think it's possible that someone can contact Activision and Disney to see if some of yhere old Marvel games can become backwards compatible? Thank you,189,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
29,@hopemikaelslay Turn on spiderman!!!!,37,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
30,"Don’t have a lot off motivation to draw lately, so I started to play again with @motionportrait with my drawing @TomHolland1996 
Enjoy your week end ❤️💋❤️💋

#drawing #artwork #illustration #portrait #sketch #sketching #pencil #tomholland #fanart #spiderman #peterparker #marvel https://t.co/agWCSsFkdT",301,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone
31,i AM spiderman #PS5Share #MarvelsSpiderManMilesMorales https://t.co/Cxgn6T4JBO,78,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",PlayStation®Network
32,Selling PS5 Console | Spiderman Bundle. $1400 shipped. https://t.co/Nqfpt3NvED,78,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 1}",Twitter for iPhone
33,i think it’s sick that tasm suit isn’t in ps4 spiderman but they included the other live action ones https://t.co/vfjc3fxJtU,124,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 11, 'quote_count': 1}",Twitter for iPhone
34,"@conrdrew My answers are 

Guts

Any deadman wonderland prisoner

Tree nigga from fallout

Literally any edgy anime character

And
50 year old spiderman.",153,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
35,Got some reports saying that spiderman miles morales had a zoo of bugs. Definitely not gonna buy it until 1st patch.,116,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
36,dat nigga spiderman  is worser than batman that nigga will have inna air for 10 seconds then falcon punch yo ass https://t.co/nyzKl5FLik,136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
37,358 of 366 Days of Art #milesmorales #spiderman #marvel #spiderverse #marvelcomics #peterparker #intothespiderverse #spidermanps #venom #comics #spidermanintothespiderverse #spidergwen #ps5 #cosplay #avengers #spidermancosplay #mcu #spidey #comicbooks #gwenstacy #tomholland https://t.co/XnAgeI0N9t,298,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
38,"@RyanMichelle418 Watched that one the other night, spectacular! If you haven’t seen spiderman: far from home you gotta as well!",127,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
39,Cash money for a picture of Spiderman stealing the alunite crystal!,67,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
40,spiderman es gay https://t.co/EG0NSUsaH3,40,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for Android
41,"You know what sucks?

Having to go throu 3 minutes of commercials just to Watch Spider-Man 2 wich they rarely air.

#Spiderman",126,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
42,Spiderman. https://t.co/I8Nsam4HkA,34,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for Android
43,The first one is about Japanese Spiderman and the 2nd is about women in comics,78,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
44,man Spiderman: Into the Spider-verse was amazing. How did I not watch it for this long??,88,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",Twitter for iPhone
45,@terence_russell @Mota2028Mota @Colteastwood @JFonzerrelli @YouTube That's a different game and we all knew Spiderman was causing a lot of problems in many different ways but that's a software issue that has been patched.  The screen tearing in Valhalla on XSX is because the system just anit that strong.,305,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Twitter for Android
46,Works for us. https://t.co/IF7tA5kcqR,37,"{'retweet_count': 45, 'reply_count': 5, 'like_count': 400, 'quote_count': 8}",Sprout Social
47,"My season 5 Perdictions

Weapons: 
  Unvaulted - Tactical Shotgun, And Impulse Grenade

  Vaulted -  Combat Shotgun, &amp; LMG 

New - Star Wars Blaster, Star Wars Grapple Gun 

Skin: ( my idea) Spiderman and Spiderman miles morales skins come to Fortnite",255,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",Twitter for Android
48,Spiderman Miles Morales was a good game. Now time to focus on Demon Souls.,74,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
49,@kendrawcandraw @UnknownNeo animated Batman and Spiderman villains are so much better than live action ones,107,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",Twitter Web App
50,Is the spiderman 3 movie with all 3 spiderman actors real I thought they were trolling the entire time,102,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",Twitter for Android
51,"Fb knows I love spiderman, and I also mentioned I wanted a hoodie 🤣 https://t.co/4Du1fOLYwZ",91,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
52,yoongi could be spiderman if he really wanted to,48,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
53,"#PS4 #Marvel's #SpiderMan Miles Morales Launch Edition #eBay #US #Auction #PlayStation #Playthusiast
🔗 https://t.co/4682VQ3y8T * https://t.co/r4Kglkyn9F",152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Racing Snail Post Service
54,@WalmartCAGaming My imaginary spiderman miles morales,53,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
55,"@Ryan_Ting @preterniadotcom Would love more Black Ops X force, MODOK, MOJO, man spider, Smythe, Mephisto, Morph, gambit as death, more retro spiderman, madam web, beyonder,",172,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
56,"Just threw up the Bone-Spider tee on my store in the classic 90s cartoon style. 
Link in tweet above!
#spidersona #spiderman https://t.co/Exv60QkEOG",148,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
57,Watching Spider Verse. This might be the best Spiderman movie.,62,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 2, 'quote_count': 0}",Twitter for Android
58,@ShieldGem @gokurawt @hey_spiderman Less friction.,50,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android
59,I'm going to get the secret tape on the couch for spiderman ray tracing.,72,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Plankfan ebooks
60,@itsSHAKAhoe Shit fire best spiderman ever,42,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
61,"Wanganui R6 Rating 74 1600
1st/6 SPIDERMAN. Temyia Taiaroa (a3)
Trainer: Craig Ivil    ($8)
2nd/8 Marietta Lane
3rd/10 Cabochon
4th/13 Gobuyit     1:40.01",154,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
62,"PARKER! Pictures of a motorized Spiderman, stat!",48,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
63,"It's a bit generic and caveman..

But serotonin is ""good"" hearted.. and dopamine is like the amazing reward.. but good is good.. like a Floyd Mayweather D for every body..

The amazing Spiderman or.. Supermen.. but indestructible ones rather than a race of Kryptonians..",270,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
64,Appreciate you bro @shawny_dont_stroll 🙏🏾🤲🏾💯knew I was hunting for a min and secured me one! Back to not having a life because IM NOT COMING OUTSIDE FOR A LIL MIN ✌🏾 #itsbeginningtolookalotlikechristmas #ps5 #sony #spiderman #spidermanmilesmorales #wavemaster #TheTeam 🤝 https://t.co/LlOsz2rF2o,294,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
65,spiderman: into the spider-verse. wow.,38,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
66,Free swinging on the spiderman game must be therapeutic,55,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
67,"@allerucis watched the amazing spiderman earlier and was kind of caught off guard by how good he plays the role, its not the typical peter parker but he did a great job",168,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App
68,@bilboswaggends Oo like spiderman,33,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
69,"BLACK SPIDERMAN!! - Spiderman: Miles Morales Spectacular Difficulty - Come say hey! :3 https://t.co/X5wMwqjK3O
#twitch #youtube #milesmorales #ps5",146,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Streamlabs Twitter
70,"@OrdinaryGamers @RedSinister97 YouTube:
This and the Elsa x Spiderman Inflation Party for YouTube Kids!",103,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
71,@its_levi0sa @JayJayUrameshi Think of it as a tidier version of DC Universe Online. Kinda gutted they went this route instead of giving us something like SpiderMan or the Justice League game that was on PS2.,207,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
72,Givaway Night ! More Spiderman PS5 Come Hang 27/30 Sub Goal https://t.co/qKzAPdkiLp,83,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Streamlabs Twitter
73,today i relearned that Terumi's spiderman super has the same sound effect as DK's melee giant punch lol https://t.co/BCpYNYFkXt,127,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",Twitter Web App
74,@Dragonpiece @ZeroFlame16 Still pissed that show replaced Spectacular Spiderman btw.,84,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter Web App
75,Quick little spiderman comic I came up with🤧 excited for spiderman 3 and new episodes of Euphoria! @Zendaya  @TomHolland1996  @jnwtts @SpiderMan #SpiderMan3 https://t.co/FGbjpwHzXZ,180,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
76,i only care about spiderman,27,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",twittbot.net
77,@WritNelson Really interesting take that actually makes me want to give it a shot. I might as well since it's part of that collection. Did play the ps4 Spiderman? I really like how tight of an open world that game is.  And how tightly they pack in those narrative bits. Sounds similar to DG?,291,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
78,@C0DFANG1RL ...........bitch i want a ps5 with the miles morales spiderman game idl fuck you talking bout,105,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
79,"Listen to the most recent episode of my podcast: EP31 - PS5 LAUNCH HANDS ON REVIEW  https://t.co/6zzH1pT1Ol

#podcasts #podcasting #gamingpodcasts #newpodcast #PlayStation5 @PlayStationUK @PlayStationUK @GAMEdigital @insomniacgames @SpiderMan #gamingreviews #gaming #PlayStation https://t.co/KSQjXGkMly",302,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
80,"Spoodermun spadermon does whatever a spidur cun

#spiderman #SpiderManPS4 #Marvel #MarvelsSpiderMan #Marvel https://t.co/OqP5C83a2P",131,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",Twitter for Android
81,Spiderman &amp; Sir Meows A Lot,31,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
82,@2SOOND spiderman,17,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
83,@2SOOND spiderman?,18,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
84,I completed the game Marvel's Spider-Man: Miles Morales (PS4) #TrueTrophies https://t.co/HKr97BJTfB,99,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TrueTrophies
85,"Polygamous marriage ended with Menes, Spiderman is my new bestfriend",68,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Cheap Bots, Done Quick!"
86,Bro’s hitting that spiderman https://t.co/owBjk0KC2v,52,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
87,[americanas] Console Playstation 4 Hits 1TB Bundle 15 - Games Spider-Man: Goty + Horizon Zero... https://t.co/S2X5XFlmUO,120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",gafanhoto-publisher
88,"K'know, i always love the work that @insomniacgames does so imma pic up some new copies of Ratchet and Clank and spiderman, and then give them to some friends to try out!",170,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
89,"ID: the alien-looking white, red rimmed eyes of the Spiderman costume on a black background.",92,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App
90,Even if it happen Disney will still have the rights to the first two seasons/characters etc.. produced by them in a similar case like Marvel has issues with Spiderman or Disney's Doug,183,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App
91,"Get in here, Parker! You better have pictures of Spiderman looking warm!",72,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
92,A tope con selfie spiderman https://t.co/gZ73IQDL7I,51,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",PlayStation®Network
93,@kalmateyr when we went for the tfl thingy with William and Ethan Mail 🤣🤣🤣🤣 na va spiderman and cross the balcony 🤣🤣🤣,117,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App
94,"@omnixero @StrmTrakSmith @samshawmedia @IGN I would say generation defining games are god of war and last of us 2. Those games are simply not available anywhere else. Spiderman is good, but not exactly what I meant. The last halo games weren't that good, forget about generation defining.",288,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App
95,@RubiusMallfoy Spiderman 3,26,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
96,@MrFaceoff11 But spending 500+ nobody wanna deal with that as they go while waiting for Sony to put out patches. You get pretty far in spiderman just to throw ya shit in rest mode then next day progress erased. Nah I’m good couple months ain’t going kill me,257,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
97,@realasysk @Fraansss your favorite spiderman now,48,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
98,"Was just doing some sketches and I definitely see my style is more sharper edges, strong face muscles, thicker lines and of course more detailed. #sketch #art #artist #artwork #drawing #shading #vegeta #lurcario #harleyquinn #shadowthehedgehog #spiderman #cuphead #style https://t.co/JaZHwSD8oC",294,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
99,@Yorozuya_2525 Spiderman is super good! I hope you like it!,59,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
100,"@lustfullymi @Delune @formydreame @sleepyyyyyeuy @DaemonSanctus ‘Great power comes great responsibility’

Uncle Ben
(Spiderman)",127,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
101,where is spiderman and where is the grotto b¡tch https://t.co/4ERuX7GlKn,72,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for iPhone
102,Gonna dive into our first PS5 AAA title experience tonight.  Spiderman Miles Morales at 8PM PST.  (With drinks of course) https://t.co/toFYcAu2Cb https://t.co/MYY1DAHxbC,169,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",Twitter Web App
103,"#NowWatching Spiderman: far from home

This is also the first time ive taken Spiderman miles Morales out if the PS4.",116,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
104,me when i finished spiderman ps4 or death stranding https://t.co/Aum3iHgF1Q,75,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
105,@BenChiTownKid98 Charlie Cox absolutely needs to play Daredevil in the next Spiderman,85,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android
106,"I love it. Look at my baby Cal is his SpiderMan mask and everythin. Damn, look at us. Looking good as hell. https://t.co/rDNV5G0vf5",131,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 50, 'quote_count': 0}",Twitter Web App
107,three years ago exactly a lady in the utd dining hall called me spiderman after reading my shirt and when that high runs out i will die,135,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
108,"@jaimealyse I know it's not true, but spiritually, I feel as though I went to day camp with a Shira Spiderman or an Avimelech Spiderman",135,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
109,"@Jet88618994 Ya youre right. They just got god of war, last of us, ghost of tsushima, death stranding, FF7 Remake, uncharted, spiderman, miles morales, days gone, horizon zero dawn, persona 5, demon souls, gran turismo, bloodbourne, ratchet and clank, and it goes on but no more room...",286,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
110,@nycwallcrawlr Thanks for helping out with the robbery in downtown Pe- Spiderman!,81,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
111,@nowaymicah @RYE_N_CRUZ Well I’m going to finish Spiderman (finally lol) before I go buy the new one with Miles Morales 😂,121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
112,Tatted spiderman 😍 https://t.co/bLDzdQ6Rwc,42,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android
113,Playing more Marvel's Spiderman Miles Morales. Streaming live now on https://t.co/DRa3rP39pn #milesmorales,106,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
114,How come Peter Parker never got his luxury home?.... just had him in a busted apartment barely paying rent and they never gave Spiderman any money😤 that makes me mad lol,169,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
115,@CheschireKaat @BeanMatcha i think hes the spiderman animation series voice actor! (correct me if im wrong asdfghg),115,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",Twitter Web App
116,"@miabemani never liked who he paired best with

if only i liked spiderman and doom lol",86,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
117,i wanna do a xmas layout but im feelin this spiderman one,57,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
118,@SpiderMan @BillRosemann Its a great suit!! #SpiderManMilesMorales #SpiderVerse #intothespiderverse #BeYourself #BeGreater,122,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
119,@lynnepeskoeyang I do this with Spiderman!,42,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
120,"Open Mike Eagle - sweatpants spiderman - Anime, Trauma and Divorce - Su",71,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",WPTS Playlist
121,i think im gonna play spiderman and finish the dlc’s and get all of the suits and gadgets,89,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
122,"Parker, if you don't get me pictures of Spiderman looking suspicious in an armory, you're fired!",96,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
123,Keep it 💯💯💯 @insomniacgames @NajJeter @yurilowenthal #spiderman #spidermanps4 #spidermanps5 #spidermanmilesmorales #milesmorales #ps5share #insomniacgames #ps5 #spidermanremastered https://t.co/xjBM4vUK7p,204,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
124,@_sombreinternet @revengexstore #RevengexRegaleMoi Spiderman miles morales,74,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
